6911,actor,controlled servers,Captured legitimate user credentials when users interacted with these actor-controlled servers.,R6
6912, actor,Captured legitimate user credentials,Captured legitimate user credentials when users interacted with these actor-controlled servers.,R13
6914,threat vector,spear-phishing,"As of early 2019, the only evidence of the spear-phishing threat vector came from a compromised organization's public disclosure.",R6
6916,actors,January 4,"On January 4, Packet Clearing House, which is not an Internet exchange point but rather is an NGO which provides support to Internet exchange points and the core of the domain name system, provided confirmation of this aspect of the actors’ tactics when it publicly revealed its internal DNS had been briefly hijacked as a consequence of the compromise at its domain registrar.",R10
6917,actors,DNS hijacked,"On January 4, Packet Clearing House, which is not an Internet exchange point but rather is an NGO which provides support to Internet exchange points and the core of the domain name system, provided confirmation of this aspect of the actors’ tactics when it publicly revealed its internal DNS had been briefly hijacked as a consequence of the compromise at its domain registrar.",R6
6918,Buckeye,March 2016,"Beginning in March 2016, Buckeye began using a variant of DoublePulsar (Backdoor.Doublepulsar), a backdoor that was subsequently released by the Shadow Brokers in 2017.",R11
6919,Buckeye,DoublePulsar ,"Beginning in March 2016, Buckeye began using a variant of DoublePulsar (Backdoor.Doublepulsar), a backdoor that was subsequently released by the Shadow Brokers in 2017.",R7
6920,Buckeye,Backdoor.Doublepulsar,"Beginning in March 2016, Buckeye began using a variant of DoublePulsar (Backdoor.Doublepulsar), a backdoor that was subsequently released by the Shadow Brokers in 2017.",R7
6923,Shadow Brokers,DoublePulsar ,"Beginning in March 2016, Buckeye began using a variant of DoublePulsar (Backdoor.Doublepulsar), a backdoor that was subsequently released by the Shadow Brokers in 2017.",R7
6924,Shadow Brokers,Backdoor.Doublepulsar,"Beginning in March 2016, Buckeye began using a variant of DoublePulsar (Backdoor.Doublepulsar), a backdoor that was subsequently released by the Shadow Brokers in 2017.",R7
6928,the actors,certificate impersonation,"to evade detection, the actors performed ""certificate impersonation,"" a technique in which the attacker obtained a certificate authority-signed X.509 certificate from another provider for the same domain imitating the one already used by the targeted organization.",R6
6942,attackers,compromise NetNod,"In another case, the attackers were able to compromise NetNod, a non-profit, independent internet infrastructure organization based in Sweden.",R6
6943,attackers,Sweden,"In another case, the attackers were able to compromise NetNod, a non-profit, independent internet infrastructure organization based in Sweden.",R2
6944,attackers,NetNod,"In another case, the attackers were able to compromise NetNod, a non-profit, independent internet infrastructure organization based in Sweden.",R3
6945,actors,manipulate the DNS records,"Using this access, the threat actors were able to manipulate the DNS records for sa1[.]dnsnode[.]net.",R6
6946,actors,sa1[.]dnsnode[.]net,"Using this access, the threat actors were able to manipulate the DNS records for sa1[.]dnsnode[.]net.",R21
6947,attackers,Saudi Arabia,This redirection allowed the attackers to harvest credentials of administrators who manage domains with the TLD of Saudi Arabia (.sa).,R2
6948,attackers,harvest credentials of administrators,This redirection allowed the attackers to harvest credentials of administrators who manage domains with the TLD of Saudi Arabia (.sa).,R13
6949,threat actors ,Sweden,"In one of the more recent campaigns on March 27, 2019, the threat actors targeted the Sweden-based consulting firm Cafax.",R2
6950,the threat actors ,"March 27, 2019","In one of the more recent campaigns on March 27, 2019, the threat actors targeted the Sweden-based consulting firm Cafax.",R11
6951,Sea Turtle,NetNod,"We assess with high confidence that Sea Turtle was targeted in an attempt to re-establish access to the NetNod network, which was previously compromised by this threat actor.",R4
6952,the threat actors ,campaigns,"In one of the more recent campaigns on March 27, 2019, the threat actors targeted the Sweden-based consulting firm Cafax.",R17
6953,Sea Turtle ,Cafax,"In one of the more recent campaigns on March 27, 2019, Sea Turtle targeted the Sweden-based consulting firm Cafax.",R4
6954,threat actor,attempt to re-establish access,"We assess with high confidence that this organization was targeted in an attempt to re-establish access to the NetNod network, which was previously compromised by this threat actor.",R13
6955,attackers,Obtaining access to this ccTLD registrars,Obtaining access to this ccTLD registrars would have allowed attackers to hijack any domain that used those ccTLDs.,R13
6956,attackers,hijack any domain that used those ccTLDs,Obtaining access to this ccTLD registrars would have allowed attackers to hijack any domain that used those ccTLDs.,R13
6958,Sea Turtle,DNS registries,"Sea Turtle have been more aggressive in their pursuit targeting DNS registries and a number of registrars, including those that manage ccTLDs.",R3
6961,Sea Turtle,number of registrars,"Sea Turtle have been more aggressive in their pursuit targeting DNS registries and a number of registrars, including those that manage ccTLDs.",R3
6963,actors,manage ccTLDs,"These actors have been more aggressive in their pursuit targeting DNS registries and a number of registrars, including those that manage ccTLDs.",R4
6966,they, access to the network,"Once they have access to the network, they steal the organization's legitimate SSL certificate and use it on actor-controlled servers.",R6
6968,they,they steal the organization's legitimate SSL certificate,"Once they have access to the network, they steal the organization's legitimate SSL certificate and use it on actor-controlled servers.",R13
6970,they,controlled servers,"Once they have access to the network, they steal the organization's legitimate SSL certificate and use it on actor-controlled servers.",R7
6971,attackers,ccTLDs,"Had more ccTLDs implemented security features such as registrar locks, attackers would be unable to redirect the targeted domains.",R6
6973,threat actors,maintain long term persistent,The threat actors were able to maintain long term persistent access to many of these networks by utilizing compromised credentials.,R6
6975,threat actors,utilizing compromised credentials,The threat actors were able to maintain long term persistent access to many of these networks by utilizing compromised credentials.,R6
6981,threat actors,TeamViewer,"More importantly, one of these files also enables the download of TeamViewer, a remote access tool that gives threat actors remote control over the system.",R7
6982,threat actors ,download of TeamViewer,"More importantly, one of these files also enables the download of TeamViewer, a remote access tool that gives threat actors remote control over the system.",R6
6983,threat actors,remote control over the system,"More importantly, one of these files also enables the download of TeamViewer, a remote access tool that gives threat actors remote control over the system.",R13
6985,hacking division,NSA,The agency's hacking division freed it from having to disclose its often controversial operations to the NSA (its primary bureaucratic rival) in order to draw on the NSA's hacking capacities.,R4
6986,hacking division,2016,"By the end of 2016, the CIA's hacking division, which formally falls under the agency's Center for Cyber Intelligence (CCI), had over 5000 registered users and had produced more than a thousand hacking systems, trojans, viruses, and other ""weaponized"" malware.",R10
6987,hacking division,draw on the NSA's hacking capacities,The agency's hacking division freed it from having to disclose its often controversial operations to the NSA (its primary bureaucratic rival) in order to draw on the NSA's hacking capacities.,R13
6988,the CIA's hacking division,hacking systems,"By the end of 2016, the CIA's hacking division, which formally falls under the agency's Center for Cyber Intelligence (CCI), had over 5000 registered users and had produced more than a thousand hacking systems, trojans, viruses, and other ""weaponized"" malware.",R7
6989,the CIA's hacking division,trojans,"By the end of 2016, the CIA's hacking division, which formally falls under the agency's Center for Cyber Intelligence (CCI), had over 5000 registered users and had produced more than a thousand hacking systems, trojans, viruses, and other ""weaponized"" malware.",R7
6990,the CIA's hacking division,viruses,"By the end of 2016, the CIA's hacking division, which formally falls under the agency's Center for Cyber Intelligence (CCI), had over 5000 registered users and had produced more than a thousand hacking systems, trojans, viruses, and other ""weaponized"" malware.",R7
6991,the CIA's hacking division,viruses,"By the end of 2016, the CIA's hacking division, which formally falls under the agency's Center for Cyber Intelligence (CCI), had over 5000 registered users and had produced more than a thousand hacking systems, trojans, viruses, and other ""weaponized"" malware.",R7
6992,hackers,CIA,"Such is the scale of the CIA's undertaking that by 2016, its hackers had utilized more code than that used to run Facebook.",R1
6993,the CIA's hacking division,"""weaponized"" malware","By the end of 2016, the CIA's hacking division, which formally falls under the agency's Center for Cyber Intelligence (CCI), had over 5000 registered users and had produced more than a thousand hacking systems, trojans, viruses, and other ""weaponized"" malware.",R7
6995,CIA,Latin America,"These redactions include ten of thousands of CIA targets and attack machines throughout Latin America, Europe and the United States.",R2
6996,CIA,Europe,"These redactions include ten of thousands of CIA targets and attack machines throughout Latin America, Europe and the United States.",R2
6997,CIA,United States,"These redactions include ten of thousands of CIA targets and attack machines throughout Latin America, Europe and the United States.",R2
6998,CIA,Weeping Angel,"The increasing sophistication of surveillance techniques has drawn comparisons with George Orwell's 1984, but ""Weeping Angel"", developed by the CIA's Embedded Devices Branch (EDB), which infests smart TVs, transforming them into covert microphones, is surely its most emblematic realization.",R7
6999,CIA,smart TV,"The increasing sophistication of surveillance techniques has drawn comparisons with George Orwell's 1984, but ""Weeping Angel"", developed by the CIA's Embedded Devices Branch (EDB), which infests smart TVs, transforming them into covert microphones, is surely its most emblematic realization.",R7
7000,Weeping Angel,TV,"After infestation, Weeping Angel places the target TV in a 'Fake-Off' mode, so that the owner falsely believes the TV is off when it is on.",R13
7003,CIA,infests smart TV,"The increasing sophistication of surveillance techniques has drawn comparisons with George Orwell's 1984, but ""Weeping Angel"", developed by the CIA's Embedded Devices Branch (EDB), which infests smart TVs, transforming them into covert microphones, is surely its most emblematic realization.",R13
7004,CIA,transforming them into covert microphones,"The increasing sophistication of surveillance techniques has drawn comparisons with George Orwell's 1984, but ""Weeping Angel"", developed by the CIA's Embedded Devices Branch (EDB), which infests smart TVs, transforming them into covert microphones, is surely its most emblematic realization.",R13
7005,CIA,October 2014,As of October 2014 the CIA was also looking at infecting the vehicle control systems used by modern cars and trucks.,R11
7006,CIA,hack and control popular smart phones,The CIA's Mobile Devices Branch (MDB) developed numerous attacks to remotely hack and control popular smart phones.,R13
7007,CIA,Apple,"Despite iPhone's minority share (14.5%) of the global smart phone market in 2016, a specialized unit in the CIA's Mobile Development Branch produces malware to infest, control and exfiltrate data from iPhones and other Apple products running iOS, such as iPads.",R7
7008,CIA,iPads,"Despite iPhone's minority share (14.5%) of the global smart phone market in 2016, a specialized unit in the CIA's Mobile Development Branch produces malware to infest, control and exfiltrate data from iPhones and other Apple products running iOS, such as iPads.",R7
7009,CIA,iOS,"Despite iPhone's minority share (14.5%) of the global smart phone market in 2016, a specialized unit in the CIA's Mobile Development Branch produces malware to infest, control and exfiltrate data from iPhones and other Apple products running iOS, such as iPads.",R7
7010,MI5/BTSS,United Kingdom,The attack against Samsung smart TVs was developed in cooperation with the United Kingdom's MI5/BTSS.,R1
7011,MI5/BTSS,Samsung smart TVs,The attack against Samsung smart TVs was developed in cooperation with the United Kingdom's MI5/BTSS,R4
7012,CIA,cyber arms contractors,"CIA's arsenal includes numerous local and remote ""zero days"" developed by CIA or obtained from GCHQ, NSA, FBI or purchased from cyber arms contractors such as Baitshop.",R7
7013,CIA,zero days,"CIA's arsenal includes numerous local and remote ""zero days"" developed by CIA or obtained from GCHQ, NSA, FBI or purchased from cyber arms contractors such as Baitshop.",R6
7014,CIA,GCHQ,"CIA's arsenal includes numerous local and remote ""zero days"" developed by CIA or obtained from GCHQ, NSA, FBI or purchased from cyber arms contractors such as Baitshop.",R7
7015,CIA,NSA,"CIA's arsenal includes numerous local and remote ""zero days"" developed by CIA or obtained from GCHQ, NSA, FBI or purchased from cyber arms contractors such as Baitshop.",R7
7016,CIA,collecting audio,"These techniques permit the CIA to bypass the encryption of WhatsApp, Signal, Telegram, Wiebo, Confide and Cloackman by hacking the ""smart"" phones that they run on and collecting audio and message traffic before encryption is applied.",R13
7017,CIA,infect and control Microsoft Windows users,The CIA also runs a very substantial effort to infect and control Microsoft Windows users with its malware.,R13
7018,CIA,message traffic,"These techniques permit the CIA to bypass the encryption of WhatsApp, Signal, Telegram, Wiebo, Confide and Cloackman by hacking the ""smart"" phones that they run on and collecting audio and message traffic before encryption is applied.",R13
7019,CIA,zero days,"CIA's  malware includes multiple local and remote weaponized ""zero days"", air gap jumping viruses such as ""Hammer Drill"" which infects software distributed on CD/DVDs, infectors for removable media such as USBs, systems to hide data in images or in covert disk areas ( ""Brutal Kangaroo"") and to keep its malware infestations going.",R6
7020,CIA,Brutal Kangaroo,"CIA's  malware includes multiple local and remote weaponized ""zero days"", air gap jumping viruses such as ""Hammer Drill"" which infects software distributed on CD/DVDs, infectors for removable media such as USBs, systems to hide data in images or in covert disk areas ( ""Brutal Kangaroo"") and to keep its malware infestations going.",R7
7021,CIA,Hammer Drill,"CIA's  malware includes multiple local and remote weaponized ""zero days"", air gap jumping viruses such as ""Hammer Drill"" which infects software distributed on CD/DVDs, infectors for removable media such as USBs, systems to hide data in images or in covert disk areas ( ""Brutal Kangaroo"") and to keep its malware infestations going.",R7
7022,CIA,Assassin,"Many of these infection efforts are pulled together by the CIA's Automated Implant Branch (AIB), which has developed several attack systems for automated infestation and control of CIA malware, such as ""Assassin"" and ""Medusa"".",R7
7026,CIA,Medusa,"Many of these infection efforts are pulled together by the CIA's Automated Implant Branch (AIB), which has developed several attack systems for automated infestation and control of CIA malware, such as ""Assassin"" and ""Medusa"".",R7
7030,CIA,Windows,"The CIA has developed automated multi-platform malware attack and control systems covering Windows, Mac OS X, Solaris, Linux and more, such as EDB's ""HIVE"" and the related ""Cutthroat"" and ""Swindle"" tools, which are described in the examples section below.",R7
7031,CIA,Mac OS X,"The CIA has developed automated multi-platform malware attack and control systems covering Windows, Mac OS X, Solaris, Linux and more, such as EDB's ""HIVE"" and the related ""Cutthroat"" and ""Swindle"" tools, which are described in the examples section below.",R7
7032,CIA,Solaris,"The CIA has developed automated multi-platform malware attack and control systems covering Windows, Mac OS X, Solaris, Linux and more, such as EDB's ""HIVE"" and the related ""Cutthroat"" and ""Swindle"" tools, which are described in the examples section below.",R7
7033,CIA,Linux,"The CIA has developed automated multi-platform malware attack and control systems covering Windows, Mac OS X, Solaris, Linux and more, such as EDB's ""HIVE"" and the related ""Cutthroat"" and ""Swindle"" tools, which are described in the examples section below.",R7
7034,CIA,HIVE,"The CIA has developed automated multi-platform malware attack and control systems covering Windows, Mac OS X, Solaris, Linux and more, such as EDB's ""HIVE"" and the related ""Cutthroat"" and ""Swindle"" tools, which are described in the examples section below.",R7
7035,CIA,Cutthroat,"The CIA has developed automated multi-platform malware attack and control systems covering Windows, Mac OS X, Solaris, Linux and more, such as EDB's ""HIVE"" and the related ""Cutthroat"" and ""Swindle"" tools, which are described in the examples section below.",R7
7036,CIA,Swindle,"The CIA has developed automated multi-platform malware attack and control systems covering Windows, Mac OS X, Solaris, Linux and more, such as EDB's ""HIVE"" and the related ""Cutthroat"" and ""Swindle"" tools, which are described in the examples section below.",R7
7037,CIA,Apple,By hiding these security flaws from manufacturers like Apple and Google the CIA ensures that it can hack everyone &mdsh; at the expense of leaving everyone hackable.,R4
7038,CIA,Google,By hiding these security flaws from manufacturers like Apple and Google the CIA ensures that it can hack everyone &mdsh; at the expense of leaving everyone hackable.,R4
7039,CIA,Frankfurt,"Once in Frankfurt CIA hackers can travel without further border checks to the 25 European countries that are part of the Shengen open border area — including France, Italy and Switzerland.",R2
7040,CIA,European countries,"Once in Frankfurt CIA hackers can travel without further border checks to the 25 European countries that are part of the Shengen open border area — including France, Italy and Switzerland.",R2
7041,CIA,France,"Once in Frankfurt CIA hackers can travel without further border checks to the 25 European countries that are part of the Shengen open border area — including France, Italy and Switzerland.",R2
7042,CIA,Italy,"Once in Frankfurt CIA hackers can travel without further border checks to the 25 European countries that are part of the Shengen open border area — including France, Italy and Switzerland.",R2
7043,CIA,Switzerland,"Once in Frankfurt CIA hackers can travel without further border checks to the 25 European countries that are part of the Shengen open border area — including France, Italy and Switzerland.",R2
7044,CIA,physical proximity,A number of the CIA's electronic attack methods are designed for physical proximity.,R6
7045,attacker,USB containing malware,"The attacker is provided with a USB containing malware developed for the CIA for this purpose, which is inserted into the targeted computer.",R7
7046,attacker,media,The attacker then infects and exfiltrates data to removable media.,R3
7047,CIA,malware,"As an example, specific CIA malware revealed in ""Year Zero"" is able to penetrate, infest and control both the Android phone and iPhone software that runs or has run presidential Twitter accounts.",R7
7048,CIA,Android phone,"As an example, specific CIA malware revealed in ""Year Zero"" is able to penetrate, infest and control both the Android phone and iPhone software that runs or has run presidential Twitter accounts.",R13
7049,CIA,iPhone software,"As an example, specific CIA malware revealed in ""Year Zero"" is able to penetrate, infest and control both the Android phone and iPhone software that runs or has run presidential Twitter accounts.",R13
7050,CIA,Twitter,"As an example, specific CIA malware revealed in ""Year Zero"" is able to penetrate, infest and control both the Android phone and iPhone software that runs or has run presidential Twitter accounts.",R13
7051,CIA,Fine Dining,"For example, the CIA attack system Fine Dining, provides 24 decoy applications for CIA spies to use.",R13
7052,CIA,Comodo,"For example, Comodo was defeated by CIA malware placing itself in the Window's ""Recycle Bin"".",R4
7055,UMBRAGE,Russia,The CIA's Remote Devices Branch's UMBRAGE group collects and maintains a substantial library of attack techniques 'stolen' from malware produced in other states including the Russian Federation.,R2
7056,CIA,Russian,The CIA's Remote Devices Branch's UMBRAGE group collects and maintains a substantial library of attack techniques 'stolen' from malware produced in other states including the Russian Federation.,R2
7057,the list of possible targets,Asset,"Among the list of possible targets of the collection are 'Asset', 'Liason Asset', 'System Administrator', 'Foreign Information Operations', 'Foreign Intelligence Agencies' and 'Foreign Government Entities'.",R3
7058,the list of possible targets,Liason Asset,"Among the list of possible targets of the collection are 'Asset', 'Liason Asset', 'System Administrator', 'Foreign Information Operations', 'Foreign Intelligence Agencies' and 'Foreign Government Entities'.",R3
7059,CIA,JQJIMPROVISE,This information is used by the CIA's 'JQJIMPROVISE' software (see below) to configure a set of CIA malware suited to the specific needs of an operation,R7
7060,the list of possible targets,System Administrator,"Among the list of possible targets of the collection are 'Asset', 'Liason Asset', 'System Administrator', 'Foreign Information Operations', 'Foreign Intelligence Agencies' and 'Foreign Government Entities'.",R3
7061,the list of possible targets,Foreign Information Operations,"Among the list of possible targets of the collection are 'Asset', 'Liason Asset', 'System Administrator', 'Foreign Information Operations', 'Foreign Intelligence Agencies' and 'Foreign Government Entities'.",R3
7062,the list of possible targets,Foreign Intelligence Agencies,"Among the list of possible targets of the collection are 'Asset', 'Liason Asset', 'System Administrator', 'Foreign Information Operations', 'Foreign Intelligence Agencies' and 'Foreign Government Entities'.",R3
7063,the list of possible targets,Foreign Government Entities,"Among the list of possible targets of the collection are 'Asset', 'Liason Asset', 'System Administrator', 'Foreign Information Operations', 'Foreign Intelligence Agencies' and 'Foreign Government Entities'.",R3
7065,CIA,HIVE,HIVE is a multi-platform CIA malware suite and its associated control software.,R7
7067,CIA,Apple,"A series of standards lay out CIA malware infestation patterns which are likely to assist forensic crime scene investigators as well as Apple, Microsoft, Google, Samsung, Nokia, Blackberry, Siemens and anti-virus companies attribute and defend against attacks.",R4
7068,CIA,Microsoft,"A series of standards lay out CIA malware infestation patterns which are likely to assist forensic crime scene investigators as well as Apple, Microsoft, Google, Samsung, Nokia, Blackberry, Siemens and anti-virus companies attribute and defend against attacks.",R4
7069,CIA,Google,"A series of standards lay out CIA malware infestation patterns which are likely to assist forensic crime scene investigators as well as Apple, Microsoft, Google, Samsung, Nokia, Blackberry, Siemens and anti-virus companies attribute and defend against attacks.",R4
7070,CIA,Samsung,"A series of standards lay out CIA malware infestation patterns which are likely to assist forensic crime scene investigators as well as Apple, Microsoft, Google, Samsung, Nokia, Blackberry, Siemens and anti-virus companies attribute and defend against attacks.",R4
7071,CIA,Nokia,"A series of standards lay out CIA malware infestation patterns which are likely to assist forensic crime scene investigators as well as Apple, Microsoft, Google, Samsung, Nokia, Blackberry, Siemens and anti-virus companies attribute and defend against attacks.",R4
7072,CIA,Blackberry,"A series of standards lay out CIA malware infestation patterns which are likely to assist forensic crime scene investigators as well as Apple, Microsoft, Google, Samsung, Nokia, Blackberry, Siemens and anti-virus companies attribute and defend against attacks.",R4
7073,CIA,Siemens,"A series of standards lay out CIA malware infestation patterns which are likely to assist forensic crime scene investigators as well as Apple, Microsoft, Google, Samsung, Nokia, Blackberry, Siemens and anti-virus companies attribute and defend against attacks.",R4
7074,CIA,anti-virus companies,"A series of standards lay out CIA malware infestation patterns which are likely to assist forensic crime scene investigators as well as Apple, Microsoft, Google, Samsung, Nokia, Blackberry, Siemens and anti-virus companies attribute and defend against attacks.",R3
7079,Winnti,Asia,"Given that these attacks were mostly targeted against Asia and the gaming industry, it shouldn’t be surprising they are the work of the group described in Kaspersky’s “Winnti – More than just a game”.",R2
7080,Winnti,the gaming industry,"Given that these attacks were mostly targeted against Asia and the gaming industry, it shouldn’t be surprising they are the work of the group described in Kaspersky’s “Winnti – More than just a game”.",R3
7081,Winnti,Asia,"Given that these attacks were mostly targeted against Asia and the gaming industry, it shouldn’t be surprising they are the work of the group described in Kaspersky’s “Winnti – More than just a game”.",R2
7082,CIA,OSB,The OSB functions as the interface between CIA operational staff and the relevant technical support staff.,R7
7097,APT10,DLL sideloading techniques,"The attackers then enumerated access and conducted privilege escalation on the victim networks, utilizing DLL sideloading techniques documented in a US-CERT alert on APT10 to deliver malware.",R6
7098,APT10,UPPERCUT,"On the two other victim networks, the attackers deployed a unique version of the UPPERCUT (ANEL) backdoor, known to have only been used by APT10.",R7
7099,APT10,WinRAR ,APT10 actors then compressed proprietary data from Visma using WinRAR (deployed by the attackers) and exfiltrated to a Dropbox account using the cURL for Windows command-line tool.,R7
7100,APT10,UPPERCUT,"On the two other victim networks, the attackers deployed a unique version of the UPPERCUT (ANEL) backdoor, known to have only been used by APT10.",R7
7101,APT10,cURL,APT10 actors then compressed proprietary data from Visma using WinRAR (deployed by the attackers) and exfiltrated to a Dropbox account using the cURL for Windows command-line tool.,R7
7115,APT10 ,Stone Panda,"we assess with high confidence that these incidents were conducted by APT10 (also known as Stone Panda, menuPass, CVNX) in an effort to gain access to networks and steal valuable intellectual property or gain commercial advantage.",R14
7116,APT10 ,menuPass,"we assess with high confidence that these incidents were conducted by APT10 (also known as Stone Panda, menuPass, CVNX) in an effort to gain access to networks and steal valuable intellectual property or gain commercial advantage.",R14
7118,APT10,CVNX,"we assess with high confidence that these incidents were conducted by APT10 (also known as Stone Panda, menuPass, CVNX) in an effort to gain access to networks and steal valuable intellectual property or gain commercial advantage.",R14
7121,APT10,2016,"On top of the breadth, volume, and targets of attacks that APT10 has conducted since at least 2016, we now know that these operations are being run by the Chinese intelligence agency, the Ministry of State Security (MSS).",R9
7122,APT10,Chinese intelligence agency,"On top of the breadth, volume, and targets of attacks that APT10 has conducted since at least 2016, we now know that these operations are being run by the Chinese intelligence agency, the Ministry of State Security (MSS).",R1
7125,APT10,a U.S. law firm,"In this same time frame, APT10 also targeted a U.S. law firm and an international apparel company, likely to gather information for commercial advantage.",R3
7126,APT10,international apparel company,"In this same time frame, APT10 also targeted a U.S. law firm and an international apparel company, likely to gather information for commercial advantage.",R3
7129,APT10,July 2018,"The backdoor was deployed using the Notepad++ updater and sideloading malicious DLL, as noted in APT10’s targeting of Japanese corporations in July 2018.",R11
7130,APT10,a U.S. law firm,"In this same time frame, APT10 also targeted a U.S. law firm and an international apparel company, likely to gather information for commercial advantage.",R3
7131,APT10,Japanese corporations,"The backdoor was deployed using the Notepad++ updater and sideloading malicious DLL, as noted in APT10’s targeting of Japanese corporations in July 2018.",R3
7133,APT10,2009,APT10 is a threat actor that has been active since at least 2009.,R9
7134,APT10,healthcare,"APT10 has historically targeted healthcare, defense, aerospace, government, heavy industry and mining, and MSPs and IT services, as well as other sectors, for probable intellectual property theft.",R3
7135,APT10,defense,"APT10 has historically targeted healthcare, defense, aerospace, government, heavy industry and mining, and MSPs and IT services, as well as other sectors, for probable intellectual property theft.",R3
7136,APT10,aerospace,"APT10 has historically targeted healthcare, defense, aerospace, government, heavy industry and mining, and MSPs and IT services, as well as other sectors, for probable intellectual property theft.",R3
7137,APT10,government,"APT10 has historically targeted healthcare, defense, aerospace, government, heavy industry and mining, and MSPs and IT services, as well as other sectors, for probable intellectual property theft.",R3
7138,APT10,heavy industry,"APT10 has historically targeted healthcare, defense, aerospace, government, heavy industry and mining, and MSPs and IT services, as well as other sectors, for probable intellectual property theft.",R3
7139,APT10,mining,"APT10 has historically targeted healthcare, defense, aerospace, government, heavy industry and mining, and MSPs and IT services, as well as other sectors, for probable intellectual property theft.",R3
7140,APT10,MSPs,"APT10 has historically targeted healthcare, defense, aerospace, government, heavy industry and mining, and MSPs and IT services, as well as other sectors, for probable intellectual property theft.",R3
7141,APT10,healthcare,"APT10 has historically targeted healthcare, defense, aerospace, government, heavy industry and mining, and MSPs and IT services, as well as other sectors, for probable intellectual property theft.",R3
7142,APT10,IT services,"APT10 has historically targeted healthcare, defense, aerospace, government, heavy industry and mining, and MSPs and IT services, as well as other sectors, for probable intellectual property theft.",R3
7143,APT10,Chinese state-sponsored,We believe APT10 is the most significant Chinese state-sponsored cyber threat to global corporations known to date.,R1
7144,APT10,Tianjin-based companies,"In the blog, Intrusion Truth identified APT10 as having utilized several Tianjin-based companies, including Huaying Haitai Science and Technology Development Co. Ltd. and Laoying Baichen Instruments Equipment Co. Ltd.",R3
7145,APT10,Huaying Haitai Science,"In the blog, Intrusion Truth identified APT10 as having utilized several Tianjin-based companies, including Huaying Haitai Science and Technology Development Co. Ltd. and Laoying Baichen Instruments Equipment Co. Ltd.",R3
7146,APT10,Technology Development Co. Ltd.,"In the blog, Intrusion Truth identified APT10 as having utilized several Tianjin-based companies, including Huaying Haitai Science and Technology Development Co. Ltd. and Laoying Baichen Instruments Equipment Co. Ltd.",R4
7147,APT10,Laoying Baichen Instruments Equipment Co. Ltd.,"In the blog, Intrusion Truth identified APT10 as having utilized several Tianjin-based companies, including Huaying Haitai Science and Technology Development Co. Ltd. and Laoying Baichen Instruments Equipment Co. Ltd.",R4
7148,Chinese state-sponsored,U.S. Department of Justice,"Based on the technical data uncovered, and in light of recent disclosures by the U.S. Department of Justice on the ongoing activities of Chinese state-sponsored threat actors.",R2
7149,Guangdong ITSEC,2017,"Our research from 2017 concluded that Guangdong ITSEC (and therefore the MSS) directed the activities of a company named Boyusec, which was identified as a shell company for APT3.",R10
7150,APT3,2017,"Our research from 2017 concluded that Guangdong ITSEC (and therefore the MSS) directed the activities of a company named Boyusec, which was identified as a shell company for APT3.",R10
7151,APT3,Guangdong ITSEC,"Our research from 2017 concluded that Guangdong ITSEC (and therefore the MSS) directed the activities of a company named Boyusec, which was identified as a shell company for APT3.",R7
7152,APT3,Boyusec,"Our research from 2017 concluded that Guangdong ITSEC (and therefore the MSS) directed the activities of a company named Boyusec, which was identified as a shell company for APT3.",R4
7153,MSS,potentially access the networks of hundreds,"Access to the networks of these third-party service providers grants the MSS the ability to potentially access the networks of hundreds, if not thousands, of corporations around the world.",R13
7154,APT10,Brazil,"The December APT10 indictment noted that the group’s malicious activities breached at least 45 companies and managed service providers in 12 countries, including Brazil, Canada, Finland, France, Germany, India, Japan, Sweden, Switzerland, the United Arab Emirates, the United Kingdom, and the United States.",R2
7155,APT10,Canada,"The December APT10 indictment noted that the group’s malicious activities breached at least 45 companies and managed service providers in 12 countries, including Brazil, Canada, Finland, France, Germany, India, Japan, Sweden, Switzerland, the United Arab Emirates, the United Kingdom, and the United States.",R2
7156,APT10,Finland,"The December APT10 indictment noted that the group’s malicious activities breached at least 45 companies and managed service providers in 12 countries, including Brazil, Canada, Finland, France, Germany, India, Japan, Sweden, Switzerland, the United Arab Emirates, the United Kingdom, and the United States.",R2
7157,APT10,France,"The December APT10 indictment noted that the group’s malicious activities breached at least 45 companies and managed service providers in 12 countries, including Brazil, Canada, Finland, France, Germany, India, Japan, Sweden, Switzerland, the United Arab Emirates, the United Kingdom, and the United States.",R2
7158,APT10,France,"The December APT10 indictment noted that the group’s malicious activities breached at least 45 companies and managed service providers in 12 countries, including Brazil, Canada, Finland, France, Germany, India, Japan, Sweden, Switzerland, the United Arab Emirates, the United Kingdom, and the United States.",R2
7159,APT10,Germany,"The December APT10 indictment noted that the group’s malicious activities breached at least 45 companies and managed service providers in 12 countries, including Brazil, Canada, Finland, France, Germany, India, Japan, Sweden, Switzerland, the United Arab Emirates, the United Kingdom, and the United States.",R2
7160,APT10,India,"The December APT10 indictment noted that the group’s malicious activities breached at least 45 companies and managed service providers in 12 countries, including Brazil, Canada, Finland, France, Germany, India, Japan, Sweden, Switzerland, the United Arab Emirates, the United Kingdom, and the United States.",R2
7161,APT10,Japan,"The December APT10 indictment noted that the group’s malicious activities breached at least 45 companies and managed service providers in 12 countries, including Brazil, Canada, Finland, France, Germany, India, Japan, Sweden, Switzerland, the United Arab Emirates, the United Kingdom, and the United States.",R2
